CustomerID,Churn,Tenure,Gender,HourSpendOnApp,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Gender_encoded,MaritalStatus_encoded
52449,0,21.0,Female,3.0,3,Married,9,0,7.0,7.0,7.0,164.39,0,1
52450,0,2.0,Male,3.0,3,Married,7,0,0.0,1.0,0.0,124.51,1,1
52451,0,6.0,Male,2.0,5,Married,3,0,2.0,2.0,2.0,163.92,1,1
52452,1,0.0,Male,3.0,5,Married,2,0,1.0,6.0,7.0,197.14,1,1
52453,0,11.0,Male,3.0,3,Married,4,0,0.0,1.0,2.0,160.77,1,1
52454,0,8.0,Male,3.0,5,Single,2,0,1.0,1.0,2.0,124.5,1,2
52455,0,7.0,Male,2.0,4,Married,4,0,1.0,1.0,3.0,192.5,1,1
52456,1,9.0,Female,3.0,5,Married,2,1,1.0,1.0,0.0,120.74,0,1
52457,1,16.0,Female,3.0,1,Married,1,0,0.0,1.0,9.0,201.69,0,1
52458,1,1.0,Male,2.0,4,Married,5,0,1.0,1.0,4.0,148.55,1,1
52459,0,5.0,Male,3.0,5,Married,5,0,0.0,1.0,2.0,140.87,1,1
52460,0,21.0,Female,3.0,5,Married,9,0,6.0,7.0,6.0,123.67,0,1
52461,0,7.0,Male,3.0,1,Single,2,0,0.0,1.0,0.0,129.72,1,2
52462,0,28.0,Male,2.0,1,Married,2,0,0.0,2.0,13.0,295.86,1,1
52463,0,7.0,Male,2.0,1,Married,10,0,0.0,2.0,1.0,154.84,1,1
52464,0,9.0,Female,2.0,1,Married,2,0,1.0,1.0,0.0,120.61,0,1
52465,0,11.0,Male,3.0,4,Married,1,0,3.0,7.0,7.0,199.24,1,1
52466,0,11.0,Female,2.0,4,Single,3,0,1.0,1.0,2.0,141.98,0,2
52467,0,9.0,Female,3.0,3,Single,7,0,1.0,1.0,0.0,168.15,0,2
52468,0,2.0,Male,2.0,5,Single,2,1,0.0,1.0,5.0,147.23,1,2
52469,0,8.0,Female,2.0,3,Single,4,1,0.0,1.0,4.0,161.42,0,2
52470,0,12.0,Male,2.0,3,Married,3,0,3.0,7.0,6.0,182.37,1,1
52471,0,2.0,Male,2.0,1,Married,2,0,1.0,1.0,3.0,188.53,1,1
52472,0,23.0,Male,2.0,3,Married,5,1,0.0,1.0,0.0,293.31,1,1
52473,0,9.0,Male,2.0,3,Married,3,0,0.0,2.0,2.0,120.73,1,1
52474,0,9.0,Male,3.0,5,Married,4,1,0.0,1.0,2.0,155.62,1,1
52475,0,15.0,Male,3.0,1,Single,9,0,1.0,1.0,1.0,296.13,1,2
52476,0,8.0,Male,2.0,3,Married,2,0,6.0,6.0,8.0,134.07,1,1
52477,0,7.0,Male,3.0,3,Married,2,0,1.0,7.0,7.0,150.63,1,1
52478,0,13.0,Female,2.0,5,Married,2,0,0.0,1.0,2.0,146.39,0,1
52479,0,16.0,Male,2.0,4,Married,6,0,1.0,1.0,2.0,148.76,1,1
52480,0,8.0,Male,3.0,1,Married,2,0,1.0,1.0,1.0,126.9,1,1
52481,0,19.0,Male,2.0,5,Single,2,0,1.0,1.0,12.0,275.67,1,2
52482,1,0.0,Male,2.0,4,Married,2,1,0.0,1.0,0.0,124.08,1,1
52483,0,0.0,Female,3.0,3,Married,2,1,1.0,1.0,3.0,128.14,0,1
52484,0,23.0,Male,2.0,3,Married,3,1,0.0,12.0,3.0,212.45,1,1
52485,0,5.0,Female,2.0,1,Married,4,0,1.0,1.0,2.0,133.12,0,1
52486,0,17.0,Female,2.0,1,Married,1,1,1.0,1.0,10.0,290.49,0,1
52487,0,9.0,Male,2.0,4,Married,2,0,1.0,1.0,1.0,121.41,1,1
52488,0,18.0,Female,2.0,5,Single,2,1,0.0,1.0,4.0,157.69,0,2
52489,0,18.0,Male,2.0,5,Married,2,0,3.0,4.0,5.0,143.85,1,1
52490,0,4.0,Male,2.0,5,Single,8,0,1.0,1.0,3.0,153.32,1,2
52491,0,9.0,Female,3.0,3,Married,10,1,0.0,1.0,1.0,146.63,0,1
52492,0,7.0,Male,2.0,1,Married,2,0,3.0,7.0,2.0,147.24,1,1
52493,0,22.0,Female,2.0,5,Married,2,0,1.0,1.0,4.0,132.11,0,1
52494,0,12.0,Male,3.0,5,Married,3,0,3.0,7.0,7.0,153.77,1,1
52495,0,0.0,Male,3.0,5,Married,2,0,0.0,1.0,7.0,140.66,1,1
52496,0,8.0,Male,2.0,5,Married,2,0,1.0,1.0,10.0,152.08,1,1
52497,0,1.0,Female,2.0,5,Married,1,0,1.0,1.0,0.0,148.77,0,1
52498,0,0.0,Male,3.0,1,Single,2,0,0.0,2.0,2.0,131.17,1,2
52499,1,9.0,Female,3.0,1,Single,2,1,1.0,1.0,0.0,115.69,0,2
52500,0,20.0,Female,3.0,3,Married,4,0,1.0,1.0,0.0,296.58,0,1
52501,0,12.0,Male,3.0,3,Married,1,0,0.0,1.0,7.0,130.69,1,1
52502,0,13.0,Female,3.0,3,Married,2,0,6.0,14.0,12.0,204.35,0,1
52503,0,8.0,Female,2.0,3,Married,2,0,0.0,2.0,9.0,141.48,0,1
52504,0,10.0,Male,2.0,3,Married,4,0,0.0,1.0,2.0,157.68,1,1
52505,0,12.0,Female,2.0,3,Single,1,0,3.0,3.0,8.0,150.42,0,2
52506,0,18.0,Female,2.0,1,Married,2,0,3.0,3.0,9.0,157.7,0,1
52507,0,11.0,Female,2.0,3,Married,4,1,0.0,1.0,2.0,177.56,0,1
52508,1,0.0,Male,2.0,5,Married,10,0,0.0,6.0,0.0,203.06,1,1
52509,0,10.0,Female,3.0,4,Married,2,0,4.0,7.0,7.0,139.36,0,1
52510,0,13.0,Female,2.0,1,Single,7,1,3.0,3.0,3.0,179.45,0,2
52511,0,17.0,Male,2.0,1,Married,5,1,1.0,1.0,2.0,157.43,1,1
52512,0,21.0,Male,2.0,1,Married,3,0,0.0,2.0,2.0,252.02,1,1
52513,1,0.0,Male,2.0,1,Married,7,1,0.0,2.0,2.0,154.4,1,1
52514,0,0.0,Female,2.0,1,Single,2,1,0.0,1.0,3.0,137.6,0,2
52515,0,0.0,Female,2.0,3,Married,8,0,0.0,1.0,2.0,135.17,0,1
52516,0,0.0,Male,2.0,1,Single,3,0,0.0,1.0,2.0,125.8,1,2
52517,1,9.0,Male,3.0,5,Single,4,1,0.0,1.0,3.0,121.66,1,2
52518,0,2.0,Male,2.0,3,Single,10,0,1.0,1.0,4.0,158.69,1,2
52519,0,9.0,Female,2.0,5,Married,5,0,1.0,1.0,2.0,180.08,0,1
52520,0,0.0,Male,3.0,3,Married,2,0,1.0,1.0,7.0,152.06,1,1
52521,0,12.0,Male,3.0,4,Married,5,0,1.0,1.0,0.0,152.95,1,1
52522,0,22.0,Female,3.0,4,Married,4,0,1.0,1.0,2.0,264.13,0,1
52523,0,23.0,Female,2.0,5,Married,6,0,0.0,2.0,11.0,232.69,0,1
52524,0,0.0,Female,3.0,3,Single,2,0,0.0,2.0,2.0,127.83,0,2
52525,0,7.0,Female,3.0,4,Married,2,0,1.0,7.0,9.0,154.33,0,1
52526,0,9.0,Male,3.0,4,Single,3,0,0.0,1.0,3.0,120.13,1,2
52527,0,22.0,Female,2.0,3,Married,3,1,2.0,2.0,12.0,239.66,0,1
52528,0,9.0,Female,2.0,3,Married,1,0,0.0,1.0,2.0,143.74,0,1
52529,0,9.0,Male,3.0,5,Married,7,0,0.0,1.0,4.0,168.42,1,1
52530,0,27.0,Female,3.0,3,Married,4,0,1.0,4.0,7.0,274.26,0,1
52531,0,16.0,Male,3.0,3,Married,2,0,1.0,6.0,11.0,276.03,1,1
52532,1,0.0,Male,2.0,1,Single,4,1,5.0,6.0,7.0,145.81,1,2
52533,0,11.0,Male,2.0,1,Married,8,0,1.0,2.0,9.0,147.35,1,1
52534,0,2.0,Male,2.0,4,Married,2,1,0.0,1.0,9.0,141.87,1,1
52535,0,6.0,Male,3.0,1,Married,2,0,1.0,1.0,4.0,155.05,1,1
52536,0,5.0,Male,2.0,4,Married,1,0,1.0,1.0,6.0,154.7,1,1
52537,0,4.0,Female,3.0,1,Married,2,0,0.0,1.0,2.0,154.76,0,1
52538,0,22.0,Female,3.0,5,Married,5,1,0.0,2.0,2.0,125.87,0,1
52539,0,11.0,Female,2.0,4,Single,2,0,0.0,3.0,3.0,124.4,0,2
52540,0,20.0,Female,2.0,4,Married,7,0,1.0,2.0,2.0,259.72,0,1
52541,0,22.0,Male,2.0,3,Single,5,0,1.0,2.0,0.0,253.79,1,2
52542,0,14.0,Male,3.0,3,Single,4,1,0.0,1.0,2.0,170.82,1,2
52543,0,0.0,Male,3.0,5,Single,2,0,0.0,1.0,2.0,127.28,1,2
52544,0,6.0,Female,2.0,1,Married,2,1,0.0,1.0,2.0,153.68,0,1
52545,0,9.0,Male,3.0,3,Married,7,0,1.0,1.0,2.0,153.47,1,1
52546,0,17.0,Female,2.0,1,Married,5,1,2.0,2.0,2.0,131.95,0,1
52547,1,0.0,Male,3.0,3,Single,2,1,1.0,1.0,2.0,139.89,1,2
52548,0,11.0,Female,2.0,3,Married,8,0,0.0,1.0,0.0,133.06,0,1
52549,0,26.0,Male,2.0,1,Married,4,0,0.0,1.0,2.0,170.05,1,1
52550,1,11.0,Female,3.0,3,Married,3,1,1.0,7.0,7.0,126.55,0,1
52551,1,9.0,Male,3.0,4,Single,2,0,0.0,1.0,0.0,113.93,1,2
52552,0,0.0,Male,3.0,1,Single,2,0,0.0,5.0,7.0,125.7,1,2
52553,0,28.0,Male,3.0,4,Married,6,0,1.0,1.0,2.0,135.37,1,1
52554,0,7.0,Male,2.0,1,Married,2,0,0.0,4.0,13.0,139.86,1,1
52555,0,30.0,Male,3.0,1,Married,4,0,1.0,1.0,0.0,208.83,1,1
52556,0,9.0,Male,3.0,4,Married,2,0,0.0,2.0,13.0,120.28,1,1
52557,0,10.0,Male,2.0,1,Married,2,0,1.0,1.0,3.0,195.25,1,1
52558,0,7.0,Female,3.0,1,Married,2,0,1.0,8.0,7.0,129.29,0,1
52559,1,9.0,Male,3.0,1,Married,2,1,1.0,1.0,2.0,122.75,1,1
52560,0,17.0,Female,3.0,1,Married,2,1,1.0,6.0,7.0,178.79,0,1
52561,0,8.0,Male,3.0,1,Single,1,1,1.0,1.0,4.0,149.3,1,2
52562,0,16.0,Male,3.0,1,Married,2,1,3.0,8.0,8.0,178.47,1,1
52563,0,0.0,Male,3.0,3,Married,2,0,0.0,1.0,4.0,144.01,1,1
52564,0,14.0,Male,2.0,3,Single,2,0,3.0,8.0,7.0,192.41,1,2
52565,0,2.0,Female,3.0,3,Married,10,0,0.0,1.0,2.0,129.74,0,1
52566,0,9.0,Female,2.0,1,Single,4,0,6.0,6.0,7.0,145.02,0,2
52567,0,18.0,Male,3.0,3,Married,4,0,4.0,14.0,4.0,207.48,1,1
52568,1,9.0,Male,2.0,3,Married,2,0,0.0,1.0,0.0,115.55,1,1
52569,1,10.0,Male,2.0,3,Married,8,0,6.0,14.0,3.0,229.36,1,1
52570,0,9.0,Male,3.0,3,Married,2,0,1.0,1.0,2.0,123.05,1,1
52571,0,18.0,Female,2.0,4,Single,2,0,1.0,8.0,6.0,267.04,0,2
52572,0,5.0,Male,2.0,3,Married,7,0,0.0,1.0,3.0,134.33,1,1
52573,0,4.0,Male,3.0,3,Married,2,0,1.0,1.0,3.0,134.77,1,1
52574,0,14.0,Male,2.0,4,Married,7,0,0.0,1.0,2.0,164.3,1,1
52575,0,13.0,Female,3.0,5,Married,3,1,1.0,1.0,0.0,165.16,0,1
52576,0,0.0,Male,3.0,5,Married,2,0,1.0,1.0,2.0,139.07,1,1
52577,0,19.0,Male,2.0,4,Single,7,0,1.0,1.0,9.0,155.62,1,2
52578,0,8.0,Male,2.0,3,Married,3,0,1.0,1.0,7.0,168.83,1,1
52579,0,3.0,Male,3.0,1,Married,2,0,0.0,1.0,8.0,128.62,1,1
52580,0,20.0,Male,2.0,4,Married,8,0,0.0,1.0,0.0,149.78,1,1
52581,0,19.0,Male,3.0,1,Married,5,1,0.0,1.0,3.0,203.68,1,1
52582,1,0.0,Male,3.0,5,Married,6,1,1.0,2.0,2.0,161.34,1,1
52583,1,0.0,Male,2.0,4,Single,7,0,0.0,1.0,0.0,167.35,1,2
52584,0,0.0,Female,2.0,4,Single,2,0,0.0,1.0,2.0,132.95,0,2
52585,0,4.0,Female,1.0,1,Single,3,0,0.0,1.0,4.0,152.38,0,2
52586,0,12.0,Male,3.0,1,Married,2,1,0.0,5.0,8.0,164.72,1,1
52587,0,5.0,Male,3.0,3,Married,4,0,0.0,1.0,2.0,196.1,1,1
52588,0,13.0,Male,2.0,4,Single,2,0,12.0,12.0,8.0,298.33,1,2
52589,0,18.0,Female,2.0,3,Married,5,0,1.0,1.0,3.0,197.56,0,1
52590,0,3.0,Female,3.0,5,Single,1,0,0.0,1.0,7.0,149.68,0,2
52591,0,9.0,Male,2.0,1,Married,1,0,0.0,2.0,1.0,121.45,1,1
52592,1,9.0,Female,3.0,1,Married,7,0,1.0,1.0,2.0,121.8,0,1
52593,0,4.0,Male,2.0,3,Married,2,0,1.0,1.0,2.0,183.46,1,1
52594,0,0.0,Female,3.0,1,Single,2,0,0.0,1.0,4.0,134.45,0,2
52595,1,0.0,Female,3.0,4,Single,2,0,2.0,2.0,2.0,127.6,0,2
52596,0,2.0,Male,3.0,3,Single,9,1,1.0,1.0,2.0,162.94,1,2
52597,0,3.0,Male,3.0,5,Married,3,0,1.0,1.0,7.0,171.4,1,1
52598,0,7.0,Male,3.0,1,Married,1,1,1.0,1.0,2.0,129.32,1,1
52599,0,6.0,Female,3.0,4,Single,9,0,1.0,1.0,7.0,151.47,0,2
52600,0,22.0,Female,3.0,1,Single,4,0,0.0,1.0,4.0,145.07,0,2
52601,1,0.0,Female,3.0,5,Single,3,1,1.0,1.0,0.0,185.64,0,2
52602,0,11.0,Female,3.0,4,Married,5,0,0.0,1.0,5.0,124.68,0,1
52603,1,0.0,Male,3.0,3,Married,3,0,0.0,1.0,0.0,181.61,1,1
52604,0,9.0,Female,3.0,5,Married,2,0,0.0,1.0,0.0,121.09,0,1
52605,0,3.0,Male,2.0,3,Married,4,0,1.0,1.0,7.0,152.94,1,1
52606,0,5.0,Male,3.0,4,Single,3,0,1.0,1.0,7.0,127.18,1,2
52607,0,11.0,Male,2.0,1,Married,4,1,0.0,1.0,0.0,158.11,1,1
52608,1,6.0,Male,2.0,3,Married,10,1,1.0,1.0,0.0,124.37,1,1
52609,0,15.0,Male,3.0,4,Married,9,0,1.0,1.0,4.0,127.66,1,1
52610,0,28.0,Male,2.0,5,Married,9,0,1.0,1.0,0.0,290.38,1,1
52611,0,6.0,Male,3.0,4,Married,6,0,0.0,1.0,7.0,130.55,1,1
52612,0,9.0,Male,3.0,5,Married,2,0,0.0,1.0,4.0,122.89,1,1
52613,0,7.0,Male,2.0,3,Married,2,1,1.0,1.0,7.0,140.01,1,1
52614,0,26.0,Female,2.0,3,Married,5,1,1.0,1.0,3.0,229.65,0,1
52615,0,16.0,Male,3.0,1,Single,1,0,1.0,1.0,8.0,135.39,1,2
52616,0,7.0,Female,2.0,1,Single,6,0,2.0,2.0,2.0,160.29,0,2
52617,1,0.0,Male,3.0,4,Single,2,0,0.0,1.0,0.0,126.79,1,2
52618,0,11.0,Female,2.0,3,Married,2,0,1.0,1.0,4.0,137.02,0,1
52619,1,0.0,Female,3.0,5,Married,2,1,0.0,1.0,0.0,123.98,0,1
52620,0,4.0,Female,3.0,1,Married,2,0,0.0,5.0,7.0,154.68,0,1
52621,0,24.0,Female,2.0,3,Married,3,0,2.0,2.0,3.0,231.16,0,1
52622,0,10.0,Male,2.0,4,Married,2,0,1.0,1.0,3.0,141.89,1,1
52623,0,19.0,Male,2.0,1,Married,8,1,2.0,2.0,2.0,293.28,1,1
52624,0,9.0,Male,2.0,5,Married,8,1,2.0,5.0,7.0,183.21,1,1
52625,1,7.0,Male,3.0,4,Married,2,1,2.0,2.0,3.0,123.42,1,1
52626,0,10.0,Male,2.0,4,Married,3,0,3.0,4.0,7.0,140.71,1,1
52627,1,0.0,Male,2.0,1,Single,2,1,3.0,7.0,7.0,158.13,1,2
52628,0,6.0,Male,3.0,5,Married,7,0,3.0,7.0,6.0,131.43,1,1
52629,0,9.0,Male,2.0,1,Married,2,0,0.0,1.0,3.0,120.44,1,1
52630,0,12.0,Male,3.0,3,Single,8,0,2.0,2.0,2.0,234.64,1,2
52631,0,19.0,Male,3.0,4,Single,9,0,1.0,2.0,2.0,179.91,1,2
52632,0,13.0,Female,3.0,5,Married,5,0,1.0,1.0,2.0,133.77,0,1
52633,0,15.0,Male,3.0,5,Married,6,0,1.0,1.0,0.0,155.38,1,1
52634,0,8.0,Male,2.0,1,Married,3,0,1.0,1.0,7.0,157.62,1,1
52635,0,11.0,Male,3.0,4,Married,6,0,2.0,3.0,8.0,125.92,1,1
52636,1,0.0,Male,3.0,5,Married,5,0,0.0,1.0,7.0,153.46,1,1
52637,1,0.0,Male,2.0,5,Single,2,0,0.0,1.0,8.0,142.13,1,2
52638,0,12.0,Male,2.0,1,Married,3,0,1.0,2.0,2.0,141.27,1,1
52639,0,16.0,Male,2.0,3,Single,5,0,1.0,1.0,2.0,124.38,1,2
52640,0,14.0,Male,2.0,4,Single,4,0,0.0,1.0,2.0,168.7,1,2
52641,0,14.0,Female,2.0,3,Married,1,1,5.0,13.0,5.0,204.47,0,1
52642,0,3.0,Female,3.0,3,Single,10,0,0.0,1.0,2.0,196.67,0,2
52643,1,9.0,Female,3.0,4,Married,1,1,0.0,1.0,4.0,121.48,0,1
52644,1,9.0,Female,3.0,4,Married,5,0,3.0,3.0,7.0,189.26,0,1
52645,0,13.0,Female,2.0,1,Married,5,0,0.0,1.0,3.0,165.13,0,1
52646,0,7.0,Male,3.0,3,Married,2,0,2.0,4.0,8.0,167.99,1,1
52647,0,30.0,Male,2.0,4,Married,5,0,1.0,14.0,14.0,262.91,1,1
52648,0,8.0,Male,3.0,3,Married,1,0,0.0,1.0,3.0,127.05,1,1
52649,0,20.0,Female,3.0,4,Married,9,1,5.0,14.0,10.0,203.33,0,1
52650,0,13.0,Female,2.0,5,Married,3,0,1.0,7.0,7.0,144.48,0,1
52651,0,27.0,Female,3.0,1,Married,5,0,1.0,1.0,7.0,168.54,0,1
52652,0,4.0,Female,3.0,5,Married,3,0,2.0,2.0,2.0,196.37,0,1
52653,0,1.0,Female,3.0,5,Married,2,0,1.0,1.0,2.0,135.91,0,1
52654,0,11.0,Female,3.0,1,Married,3,1,0.0,1.0,3.0,154.05,0,1
52655,0,0.0,Male,2.0,1,Single,2,0,1.0,1.0,2.0,146.84,1,2
52656,0,30.0,Male,2.0,3,Married,3,1,2.0,2.0,2.0,257.87,1,1
52657,0,9.0,Female,2.0,3,Single,2,0,1.0,1.0,0.0,115.14,0,2
52658,1,0.0,Male,3.0,5,Married,1,0,1.0,1.0,0.0,129.56,1,1
52659,1,0.0,Male,2.0,5,Married,5,1,2.0,2.0,0.0,123.35,1,1
52660,0,18.0,Female,3.0,3,Married,5,0,3.0,5.0,7.0,151.54,0,1
52661,0,9.0,Female,3.0,4,Married,5,1,1.0,1.0,0.0,169.62,0,1
52662,0,16.0,Male,3.0,1,Married,2,0,7.0,7.0,7.0,156.75,1,1
52663,0,0.0,Female,2.0,1,Single,1,1,1.0,1.0,2.0,123.79,0,2
52664,0,2.0,Male,2.0,1,Married,2,0,1.0,3.0,10.0,138.12,1,1
52665,0,5.0,Male,3.0,1,Single,9,0,0.0,1.0,0.0,146.48,1,2
52666,0,15.0,Male,3.0,3,Married,4,0,3.0,3.0,3.0,129.36,1,1
52667,0,9.0,Female,3.0,3,Single,5,0,0.0,2.0,0.0,121.05,0,2
52668,0,19.0,Male,2.0,1,Married,4,0,0.0,4.0,7.0,185.78,1,1
52669,0,1.0,Male,3.0,1,Married,2,0,1.0,2.0,2.0,127.06,1,1
52670,0,2.0,Male,3.0,3,Married,9,0,0.0,1.0,6.0,163.84,1,1
52671,0,15.0,Male,2.0,3,Single,5,0,1.0,1.0,0.0,139.68,1,2
52672,1,0.0,Male,2.0,4,Single,8,1,1.0,2.0,2.0,199.07,1,2
52673,0,19.0,Female,2.0,5,Married,3,0,2.0,2.0,8.0,232.25,0,1
52674,0,0.0,Female,2.0,3,Married,2,0,3.0,5.0,8.0,135.4,0,1
52675,0,2.0,Male,3.0,4,Married,2,0,1.0,1.0,0.0,128.04,1,1
52676,0,16.0,Female,2.0,3,Married,8,0,6.0,6.0,14.0,293.92,0,1
52677,0,21.0,Male,3.0,4,Married,5,0,3.0,12.0,9.0,296.65,1,1
52678,1,0.0,Male,3.0,1,Single,2,1,1.0,1.0,0.0,124.39,1,2
52679,1,9.0,Female,3.0,4,Married,6,0,1.0,1.0,7.0,173.14,0,1
52680,0,0.0,Female,3.0,5,Married,1,0,0.0,7.0,3.0,147.74,0,1
52681,0,12.0,Male,2.0,1,Married,9,0,0.0,2.0,2.0,139.02,1,1
52682,0,28.0,Male,3.0,1,Married,9,0,1.0,1.0,4.0,126.62,1,1
52683,0,1.0,Female,3.0,4,Married,2,0,1.0,1.0,0.0,128.56,0,1
52684,1,0.0,Male,2.0,1,Single,2,0,0.0,1.0,0.0,110.81,1,2
52685,1,0.0,Male,3.0,4,Single,2,1,1.0,1.0,0.0,124.72,1,2
52686,0,9.0,Female,3.0,3,Married,2,1,0.0,1.0,7.0,156.73,0,1
52687,0,4.0,Male,2.0,3,Married,2,0,0.0,1.0,2.0,141.97,1,1
52688,0,7.0,Male,3.0,1,Married,3,1,0.0,1.0,0.0,197.13,1,1
52689,0,9.0,Male,2.0,5,Single,4,0,0.0,1.0,2.0,120.62,1,2
52690,0,10.0,Male,3.0,5,Married,6,1,0.0,1.0,4.0,142.84,1,1
52691,0,8.0,Female,2.0,4,Married,1,1,0.0,1.0,2.0,147.88,0,1
52692,0,18.0,Female,3.0,1,Married,1,0,0.0,3.0,8.0,159.06,0,1
52693,0,9.0,Male,3.0,1,Single,2,0,1.0,1.0,8.0,138.86,1,2
52694,0,13.0,Male,3.0,5,Married,3,0,1.0,11.0,16.0,268.23,1,1
52695,0,0.0,Female,3.0,3,Married,2,1,0.0,1.0,0.0,129.33,0,1
52696,0,0.0,Female,2.0,3,Single,1,0,0.0,1.0,7.0,165.0,0,2
52697,0,21.0,Female,2.0,1,Married,4,0,1.0,4.0,7.0,271.74,0,1
52698,0,17.0,Male,3.0,5,Married,3,0,1.0,2.0,2.0,150.33,1,1
52699,1,9.0,Male,2.0,5,Married,2,1,0.0,3.0,0.0,123.07,1,1
52700,1,19.0,Male,3.0,1,Single,2,0,0.0,1.0,0.0,125.87,1,2
52701,0,9.0,Male,2.0,4,Married,3,0,1.0,1.0,3.0,155.07,1,1
52702,0,14.0,Female,2.0,4,Married,6,0,0.0,1.0,4.0,143.93,0,1
52703,0,15.0,Male,2.0,5,Married,10,0,5.0,2.0,7.0,233.48,1,1
52704,0,4.0,Female,2.0,1,Married,3,1,1.0,1.0,4.0,165.83,0,1
52705,0,7.0,Female,3.0,1,Married,4,1,0.0,1.0,1.0,181.03,0,1
52706,0,4.0,Female,3.0,3,Married,9,0,1.0,2.0,2.0,139.78,0,1
52707,0,0.0,Male,3.0,1,Married,1,0,2.0,7.0,7.0,125.44,1,1
52708,0,18.0,Male,2.0,3,Single,5,0,0.0,1.0,3.0,153.99,1,2
52709,0,6.0,Male,2.0,3,Single,2,0,0.0,1.0,9.0,154.87,1,2
52710,0,1.0,Male,2.0,1,Married,2,1,1.0,1.0,7.0,168.34,1,1
52711,1,0.0,Male,2.0,5,Single,2,0,0.0,1.0,0.0,110.91,1,2
52712,0,12.0,Female,2.0,3,Married,7,0,0.0,1.0,2.0,157.36,0,1
52713,0,9.0,Male,2.0,4,Married,2,0,0.0,1.0,2.0,122.26,1,1
52714,0,7.0,Male,2.0,1,Married,2,1,3.0,6.0,11.0,157.47,1,1
52715,1,0.0,Female,2.0,3,Single,4,1,0.0,2.0,2.0,198.54,0,2
52716,0,20.0,Male,3.0,4,Married,9,0,0.0,1.0,7.0,154.67,1,1
52717,0,29.0,Female,2.0,5,Married,5,0,0.0,1.0,0.0,153.8,0,1
52718,0,12.0,Male,2.0,5,Married,2,0,0.0,7.0,9.0,151.51,1,1
52719,0,9.0,Female,2.0,4,Married,2,1,1.0,1.0,7.0,121.33,0,1
52720,0,60.0,Female,3.0,1,Married,5,1,1.0,1.0,0.0,278.75,0,1
52721,1,0.0,Female,2.0,3,Single,4,1,0.0,1.0,3.0,124.32,0,2
52722,0,11.0,Male,3.0,1,Married,3,0,0.0,1.0,3.0,147.71,1,1
52723,0,22.0,Male,2.0,1,Married,4,0,1.0,4.0,3.0,291.61,1,1
52724,0,15.0,Male,3.0,1,Married,4,1,1.0,1.0,0.0,150.87,1,1
52725,1,0.0,Female,3.0,4,Married,2,0,1.0,1.0,0.0,128.63,0,1
52726,0,8.0,Male,3.0,5,Married,1,0,1.0,1.0,4.0,155.61,1,1
52727,0,9.0,Male,2.0,3,Single,2,0,0.0,1.0,4.0,121.44,1,2
52728,0,4.0,Male,3.0,5,Married,2,1,2.0,2.0,3.0,130.65,1,1
52729,0,9.0,Male,3.0,4,Married,2,0,1.0,1.0,2.0,128.1,1,1
52730,0,7.0,Male,2.0,1,Single,2,0,2.0,2.0,1.0,198.88,1,2
52731,0,7.0,Male,2.0,3,Married,2,0,0.0,1.0,1.0,186.28,1,1
52732,0,0.0,Male,3.0,5,Single,1,0,7.0,7.0,6.0,128.67,1,2
52733,0,2.0,Male,2.0,5,Married,1,0,0.0,1.0,2.0,153.73,1,1
52734,0,5.0,Female,2.0,1,Married,6,0,0.0,1.0,2.0,166.67,0,1
52735,0,4.0,Male,2.0,5,Married,2,0,6.0,8.0,7.0,150.03,1,1
52736,1,0.0,Male,2.0,1,Married,6,0,1.0,1.0,3.0,123.67,1,1
52737,0,11.0,Male,3.0,5,Single,5,0,1.0,1.0,0.0,128.58,1,2
52738,0,8.0,Female,2.0,1,Married,2,1,1.0,1.0,9.0,152.04,0,1
52739,0,0.0,Male,2.0,1,Single,2,0,1.0,1.0,7.0,141.05,1,2
52740,0,5.0,Male,2.0,1,Single,9,0,1.0,1.0,0.0,196.79,1,2
52741,1,0.0,Male,3.0,1,Married,2,1,0.0,1.0,8.0,156.17,1,1
52742,1,16.0,Male,3.0,5,Single,7,1,0.0,2.0,2.0,204.48,1,2
52743,0,27.0,Female,3.0,3,Married,4,0,1.0,2.0,3.0,128.97,0,1
52744,0,6.0,Male,2.0,3,Married,2,0,0.0,2.0,8.0,159.68,1,1
52745,0,16.0,Male,1.0,3,Married,2,0,1.0,1.0,9.0,175.1,1,1
52746,0,11.0,Male,3.0,4,Married,1,1,0.0,1.0,2.0,129.91,1,1
52747,0,28.0,Male,3.0,4,Married,5,1,1.0,1.0,4.0,296.36,1,1
52748,0,4.0,Female,2.0,1,Married,2,1,0.0,1.0,0.0,111.29,0,1
52749,0,12.0,Male,3.0,5,Single,1,0,4.0,2.0,10.0,233.41,1,2
52750,0,15.0,Male,2.0,3,Single,2,0,3.0,3.0,7.0,143.32,1,2
52751,0,4.0,Female,2.0,3,Married,5,0,3.0,4.0,3.0,210.31,0,1
52752,0,27.0,Female,3.0,5,Single,7,1,0.0,1.0,4.0,144.4,0,2
52753,0,0.0,Male,2.0,3,Single,2,0,1.0,1.0,2.0,146.17,1,2
52754,0,0.0,Male,3.0,1,Single,2,0,1.0,1.0,4.0,126.47,1,2
52755,0,13.0,Female,3.0,3,Married,2,0,7.0,9.0,4.0,163.23,0,1
52756,0,13.0,Female,3.0,4,Married,4,0,1.0,5.0,10.0,156.77,0,1
