CustomerID,Churn,Tenure,Gender,HourSpendOnApp,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Gender_encoded,MaritalStatus_encoded,recency_risk,order_rate,low_order_flag,cashback_per_month,coupon_usage_rate,low_engagement,dissatisfied,engagement_score,churn_risk_score
53428,0,15.0,Female,3.0,3,Single,8,0,2.0,3.0,2.0,175.03,0,2,0,0.1875,0,10.939375,0.5,0,0,3.4000000000000004,0.0
53429,0,13.0,Female,4.0,2,Divorced,3,0,1.0,2.0,9.0,252.42,0,0,0,0.14285714285714285,1,18.029999999999998,0.3333333333333333,0,1,2.8000000000000003,0.45
53430,0,1.0,Female,3.0,2,Divorced,2,0,1.0,3.0,3.0,167.27,0,0,0,1.5,0,83.635,0.25,0,1,2.7000000000000006,0.2
53431,0,9.0,Male,3.0,2,Married,3,0,2.0,2.0,3.0,164.17,1,1,0,0.2,1,16.416999999999998,0.6666666666666666,0,1,2.5,0.45
53432,0,16.0,Male,3.0,3,Divorced,8,0,1.0,2.0,1.0,308.03,1,0,0,0.11764705882352941,1,18.11941176470588,0.3333333333333333,0,0,2.9,0.25
53433,0,24.0,Male,4.0,2,Divorced,6,0,2.0,2.0,1.0,148.8,1,0,0,0.08,1,5.952000000000001,0.6666666666666666,0,1,3.2000000000000006,0.45
53434,0,31.0,Female,4.0,2,Single,5,1,1.0,5.0,4.0,262.26,0,2,0,0.15625,0,8.195625,0.16666666666666666,0,1,4.199999999999999,0.2
53435,1,1.0,Female,4.0,4,Divorced,7,0,2.0,2.0,1.0,172.77,0,0,0,1.0,1,86.385,0.6666666666666666,0,0,3.3000000000000007,0.25
53436,0,29.0,Male,4.0,4,Divorced,5,1,7.0,7.0,8.0,188.85,1,0,0,0.23333333333333334,0,6.295,0.875,0,1,5.6000000000000005,0.2
53437,0,15.0,Female,3.0,3,Married,3,0,2.0,6.0,11.0,324.73,0,1,1,0.375,0,20.295625,0.2857142857142857,0,0,4.1000000000000005,0.3
53438,0,12.0,Male,3.0,2,Single,10,1,2.0,2.0,1.0,193.61,1,2,0,0.15384615384615385,1,14.893076923076924,0.6666666666666666,0,1,3.2,0.45
53439,1,1.0,Male,4.0,5,Single,10,0,1.0,3.0,3.0,174.69,1,2,0,1.5,0,87.345,0.25,0,0,3.9000000000000004,0.0
53440,1,16.0,Female,3.0,2,Divorced,3,0,6.0,7.0,10.0,323.45,0,0,0,0.4117647058823529,0,19.026470588235295,0.75,0,1,4.9,0.2
53441,0,18.0,Female,3.0,2,Divorced,5,1,2.0,2.0,12.0,258.2,0,0,1,0.10526315789473684,1,13.589473684210526,0.6666666666666666,0,1,2.7,0.75
53442,0,24.0,Female,4.0,3,Divorced,2,0,2.0,2.0,14.0,188.47,0,0,1,0.08,1,7.5388,0.6666666666666666,0,0,2.8000000000000007,0.55
53443,1,1.0,Female,3.0,5,Single,3,0,16.0,16.0,15.0,152.43,0,2,1,8.0,0,76.215,0.9411764705882353,0,0,9.5,0.3
53444,0,13.0,Female,3.0,5,Single,3,1,2.0,2.0,9.0,233.8,0,2,0,0.14285714285714285,1,16.7,0.6666666666666666,0,1,2.5,0.45
53445,0,7.0,Female,3.0,2,Single,2,0,3.0,3.0,3.0,148.42,0,2,0,0.375,0,18.5525,0.75,0,1,2.9000000000000004,0.2
53446,0,19.0,Female,3.0,2,Divorced,5,0,2.0,2.0,2.0,301.5,0,0,0,0.1,1,15.075,0.6666666666666666,0,1,2.7,0.45
53447,0,6.0,Female,4.0,3,Single,11,0,6.0,8.0,8.0,165.25,0,2,0,1.1428571428571428,0,23.607142857142858,0.6666666666666666,0,0,6.5,0.0
53448,0,8.0,Male,4.0,2,Married,2,0,2.0,2.0,3.0,222.25,1,1,0,0.2222222222222222,1,24.694444444444443,0.6666666666666666,0,1,2.8000000000000007,0.45
53449,0,31.0,Male,4.0,2,Divorced,5,1,1.0,2.0,5.0,244.04,1,0,0,0.0625,1,7.62625,0.3333333333333333,0,1,3.0000000000000004,0.45
53450,0,19.0,Male,3.0,4,Single,3,0,1.0,2.0,5.0,146.77,1,2,0,0.1,1,7.338500000000001,0.3333333333333333,0,0,2.4,0.25
53451,0,27.0,Female,3.0,4,Divorced,4,0,1.0,7.0,13.0,200.25,0,0,1,0.25,0,7.151785714285714,0.125,0,0,4.5,0.3
53452,1,1.0,Male,3.0,3,Married,9,0,1.0,2.0,1.0,173.34,1,1,0,1.0,1,86.67,0.3333333333333333,0,0,3.0,0.25
53453,1,1.0,Male,3.0,5,Divorced,8,1,2.0,2.0,3.0,145.42,1,0,0,1.0,1,72.71,0.6666666666666666,0,1,3.0,0.45
53454,0,8.0,Female,3.0,3,Divorced,3,1,1.0,2.0,1.0,147.2,0,0,0,0.2222222222222222,1,16.355555555555554,0.3333333333333333,0,1,2.4,0.45
53455,0,2.0,Male,4.0,4,Divorced,3,0,2.0,2.0,1.0,135.52,1,0,0,0.6666666666666666,1,45.17333333333334,0.6666666666666666,0,0,2.9000000000000004,0.25
53456,0,12.0,Male,3.0,3,Divorced,5,0,3.0,3.0,3.0,153.21,1,0,0,0.23076923076923078,0,11.785384615384617,0.75,0,0,3.2,0.0
53457,0,24.0,Male,4.0,3,Divorced,4,1,8.0,8.0,8.0,317.37,1,0,0,0.32,0,12.6948,0.8888888888888888,0,1,6.000000000000001,0.2
53458,0,11.0,Female,3.0,4,Single,5,0,2.0,2.0,2.0,166.07,0,2,0,0.16666666666666666,1,13.839166666666666,0.6666666666666666,0,0,2.7,0.25
53459,0,14.0,Male,4.0,5,Divorced,3,0,6.0,8.0,6.0,208.96,1,0,0,0.5333333333333333,0,13.930666666666667,0.6666666666666666,0,0,5.700000000000001,0.0
53460,0,1.0,Female,4.0,3,Married,3,0,2.0,2.0,4.0,145.07,0,1,0,1.0,1,72.535,0.6666666666666666,0,0,2.9000000000000004,0.25
53461,0,20.0,Male,3.0,2,Married,11,0,2.0,3.0,3.0,321.27,1,1,0,0.14285714285714285,0,15.298571428571428,0.5,0,1,3.7000000000000006,0.2
53462,0,28.0,Female,3.0,3,Divorced,8,0,7.0,2.0,1.0,231.86,0,0,0,0.06896551724137931,1,7.995172413793104,2.3333333333333335,0,0,3.5,0.25
53463,0,30.0,Female,4.0,3,Divorced,4,0,1.0,2.0,4.0,154.42,0,0,0,0.06451612903225806,1,4.981290322580644,0.3333333333333333,0,0,2.9000000000000004,0.25
53464,0,10.0,Female,3.0,2,Single,2,0,6.0,8.0,3.0,213.58,0,2,0,0.7272727272727273,0,19.416363636363638,0.6666666666666666,0,1,5.200000000000001,0.2
53465,0,29.0,Male,3.0,5,Single,9,0,4.0,7.0,3.0,292.56,1,2,0,0.23333333333333334,0,9.752,0.5,0,0,5.300000000000001,0.0
53466,0,17.0,Male,4.0,2,Married,7,0,2.0,2.0,1.0,259.0,1,1,0,0.1111111111111111,1,14.38888888888889,0.6666666666666666,0,1,3.3000000000000007,0.45
53467,1,1.0,Female,3.0,2,Single,3,1,1.0,2.0,3.0,148.23,0,2,0,1.0,1,74.115,0.3333333333333333,0,1,2.4,0.45
53468,1,1.0,Female,3.0,5,Single,3,0,2.0,2.0,1.0,139.16,0,2,0,1.0,1,69.58,0.6666666666666666,0,0,2.5,0.25
53469,0,20.0,Female,4.0,5,Married,10,1,2.0,2.0,8.0,171.15,0,1,0,0.09523809523809523,1,8.15,0.6666666666666666,0,1,3.6000000000000005,0.45
53470,1,15.0,Male,3.0,3,Divorced,11,1,2.0,3.0,8.0,149.61,1,0,0,0.1875,0,9.350625,0.5,0,1,3.7000000000000006,0.2
53471,1,1.0,Male,4.0,5,Single,3,0,1.0,2.0,3.0,212.22,1,2,0,1.0,1,106.11,0.3333333333333333,0,0,2.8000000000000003,0.25
53472,0,1.0,Male,3.0,5,Divorced,3,0,1.0,2.0,4.0,164.55,1,0,0,1.0,1,82.275,0.3333333333333333,0,0,2.4,0.25
53473,0,4.0,Male,3.0,5,Divorced,2,0,2.0,2.0,3.0,224.57,1,0,0,0.4,1,44.914,0.6666666666666666,0,0,2.4000000000000004,0.25
53474,0,15.0,Female,3.0,3,Divorced,3,0,2.0,2.0,9.0,158.76,0,0,0,0.125,1,9.9225,0.6666666666666666,0,0,2.5,0.25
53475,0,12.0,Female,4.0,3,Divorced,2,0,1.0,2.0,3.0,213.23,0,0,0,0.15384615384615385,1,16.40230769230769,0.3333333333333333,0,0,2.7000000000000006,0.25
53476,0,14.0,Male,4.0,2,Divorced,6,0,5.0,12.0,3.0,228.22,1,0,0,0.8,0,15.214666666666666,0.38461538461538464,0,1,7.5,0.2
53477,0,1.0,Male,3.0,3,Divorced,3,0,2.0,2.0,3.0,171.21,1,0,0,1.0,1,85.605,0.6666666666666666,0,0,2.5,0.25
53478,0,29.0,Male,4.0,4,Divorced,5,0,2.0,2.0,3.0,234.76,1,0,0,0.06666666666666667,1,7.825333333333333,0.6666666666666666,0,0,3.1000000000000005,0.25
53479,0,2.0,Female,3.0,3,Single,5,0,2.0,2.0,8.0,161.6,0,2,0,0.6666666666666666,1,53.86666666666667,0.6666666666666666,0,0,2.7,0.25
53480,1,8.0,Male,4.0,5,Divorced,11,0,3.0,4.0,3.0,229.82,1,0,0,0.4444444444444444,0,25.535555555555554,0.6,0,0,4.6000000000000005,0.0
53481,0,7.0,Male,3.0,2,Married,6,0,1.0,2.0,3.0,196.19,1,1,0,0.25,1,24.52375,0.3333333333333333,0,1,2.7,0.45
53482,1,1.0,Male,3.0,5,Single,2,1,4.0,5.0,3.0,220.82,1,2,0,2.5,0,110.41,0.6666666666666666,0,1,3.8000000000000003,0.2
53483,1,1.0,Female,3.0,3,Single,3,0,4.0,4.0,9.0,170.08,0,2,0,2.0,0,85.04,0.8,0,0,3.5000000000000004,0.0
53484,0,2.0,Male,3.0,3,Married,3,0,3.0,3.0,3.0,147.07,1,1,0,1.0,0,49.02333333333333,0.75,0,0,3.0,0.0
53485,0,8.0,Male,3.0,2,Single,2,0,2.0,2.0,5.0,202.56,1,2,0,0.2222222222222222,1,22.506666666666668,0.6666666666666666,0,1,2.4000000000000004,0.45
53486,0,11.0,Female,3.0,2,Married,4,1,1.0,2.0,1.0,191.94,0,1,0,0.16666666666666666,1,15.995,0.3333333333333333,0,1,2.5,0.45
53487,1,1.0,Male,3.0,2,Divorced,3,1,6.0,6.0,7.0,161.91,1,0,0,3.0,0,80.955,0.8571428571428571,0,1,4.5,0.2
53488,1,1.0,Male,3.0,3,Married,3,0,2.0,2.0,1.0,148.77,1,1,0,1.0,1,74.385,0.6666666666666666,0,0,2.5,0.25
53489,1,1.0,Male,3.0,4,Single,6,1,1.0,3.0,3.0,148.13,1,2,0,1.5,0,74.065,0.25,0,1,3.1000000000000005,0.2
53490,0,16.0,Male,3.0,5,Divorced,2,0,6.0,14.0,8.0,301.65,1,0,0,0.8235294117647058,0,17.74411764705882,0.4,0,0,7.600000000000001,0.0
53491,1,1.0,Male,3.0,4,Married,3,0,1.0,2.0,1.0,150.96,1,1,0,1.0,1,75.48,0.3333333333333333,0,0,2.4,0.25
53492,1,14.0,Male,3.0,3,Single,5,1,1.0,2.0,1.0,172.28,1,2,0,0.13333333333333333,1,11.485333333333333,0.3333333333333333,0,1,2.6,0.45
53493,0,7.0,Female,2.0,4,Divorced,2,0,2.0,2.0,3.0,168.02,0,0,0,0.25,1,21.0025,0.6666666666666666,0,0,2.0,0.25
53494,0,8.0,Male,3.0,2,Divorced,5,0,2.0,2.0,1.0,154.79,1,0,0,0.2222222222222222,1,17.198888888888888,0.6666666666666666,0,1,2.7,0.45
53495,0,22.0,Male,3.0,2,Single,4,0,1.0,3.0,2.0,293.85,1,2,0,0.13043478260869565,0,12.77608695652174,0.25,0,1,2.9000000000000004,0.2
53496,0,19.0,Female,4.0,3,Divorced,3,0,1.0,5.0,13.0,180.93,0,0,1,0.25,0,9.0465,0.16666666666666666,0,0,4.0,0.3
53497,0,26.0,Male,3.0,4,Single,9,0,4.0,5.0,3.0,229.45,1,2,0,0.18518518518518517,0,8.498148148148148,0.6666666666666666,0,0,4.500000000000001,0.0
53498,0,12.0,Male,4.0,3,Married,2,1,3.0,3.0,3.0,212.4,1,1,0,0.23076923076923078,0,16.338461538461537,0.75,0,1,3.3000000000000007,0.2
53499,0,3.0,Female,4.0,2,Married,6,0,1.0,2.0,8.0,150.14,0,1,0,0.5,1,37.535,0.3333333333333333,0,1,3.1000000000000005,0.45
53500,0,2.0,Female,4.0,4,Married,2,0,1.0,2.0,8.0,201.55,0,1,0,0.6666666666666666,1,67.18333333333334,0.3333333333333333,0,0,2.7000000000000006,0.25
53501,0,20.0,Male,3.0,3,Divorced,5,0,2.0,5.0,10.0,299.65,1,0,0,0.23809523809523808,0,14.269047619047617,0.3333333333333333,0,0,3.9000000000000004,0.0
53502,0,12.0,Male,3.0,4,Single,9,0,2.0,2.0,1.0,198.51,1,2,0,0.15384615384615385,1,15.27,0.6666666666666666,0,0,3.1,0.25
53503,0,17.0,Female,3.0,5,Divorced,10,0,1.0,2.0,2.0,233.2,0,0,0,0.1111111111111111,1,12.955555555555556,0.3333333333333333,0,0,3.1,0.25
53504,1,3.0,Male,3.0,2,Married,9,0,8.0,2.0,6.0,246.69,1,1,0,0.5,1,61.6725,2.6666666666666665,0,1,3.7,0.45
53505,0,14.0,Male,3.0,3,Single,3,0,5.0,5.0,10.0,321.26,1,2,0,0.3333333333333333,0,21.417333333333332,0.8333333333333334,0,0,4.0,0.0
53506,0,1.0,Female,4.0,4,Single,3,1,1.0,3.0,3.0,145.7,0,2,0,1.5,0,72.85,0.25,0,1,3.2000000000000006,0.2
53507,0,13.0,Male,4.0,4,Single,22,0,2.0,2.0,4.0,192.82,1,2,0,0.14285714285714285,1,13.772857142857143,0.6666666666666666,0,0,4.800000000000001,0.25
53508,0,10.0,Male,4.0,2,Single,4,0,2.0,2.0,10.0,202.79,1,2,0,0.18181818181818182,1,18.435454545454544,0.6666666666666666,0,1,3.0000000000000004,0.45
53509,0,5.0,Male,4.0,2,Divorced,2,0,2.0,3.0,3.0,152.91,1,0,0,0.5,0,25.485,0.5,0,1,3.2000000000000006,0.2
53510,0,2.0,Male,4.0,4,Divorced,2,0,1.0,2.0,5.0,157.01,1,0,0,0.6666666666666666,1,52.336666666666666,0.3333333333333333,0,0,2.7000000000000006,0.25
53511,0,9.0,Male,3.0,2,Married,3,0,1.0,2.0,3.0,174.68,1,1,0,0.2,1,17.468,0.3333333333333333,0,1,2.4,0.45
53512,0,23.0,Male,3.0,4,Divorced,8,0,2.0,2.0,4.0,256.2,1,0,0,0.08333333333333333,1,10.674999999999999,0.6666666666666666,0,0,3.0,0.25
53513,0,8.0,Male,4.0,3,Single,4,0,2.0,2.0,3.0,165.33,1,2,0,0.2222222222222222,1,18.37,0.6666666666666666,0,0,3.0000000000000004,0.25
53514,0,3.0,Female,4.0,4,Married,2,0,2.0,2.0,2.0,157.91,0,1,0,0.5,1,39.4775,0.6666666666666666,0,0,2.8000000000000007,0.25
53515,0,16.0,Male,3.0,2,Single,6,0,2.0,2.0,1.0,167.72,1,2,0,0.11764705882352941,1,9.865882352941176,0.6666666666666666,0,1,2.8000000000000003,0.45
53516,0,3.0,Male,4.0,2,Divorced,3,1,1.0,2.0,3.0,175.56,1,0,0,0.5,1,43.89,0.3333333333333333,0,1,2.8000000000000003,0.45
53517,0,12.0,Male,3.0,3,Divorced,3,0,2.0,6.0,1.0,153.44,1,0,0,0.46153846153846156,0,11.803076923076922,0.2857142857142857,0,0,4.1000000000000005,0.0
53518,0,5.0,Male,3.0,3,Married,3,1,2.0,2.0,3.0,152.03,1,1,0,0.3333333333333333,1,25.338333333333335,0.6666666666666666,0,1,2.5,0.45
53519,1,1.0,Male,4.0,3,Single,3,0,1.0,2.0,1.0,144.04,1,2,0,1.0,1,72.02,0.3333333333333333,0,0,2.8000000000000003,0.25
53520,1,1.0,Female,4.0,5,Single,2,1,1.0,2.0,4.0,207.24,0,2,0,1.0,1,103.62,0.3333333333333333,0,1,2.7000000000000006,0.45
53521,0,15.0,Male,3.0,2,Divorced,5,1,2.0,2.0,1.0,172.66,1,0,0,0.125,1,10.79125,0.6666666666666666,0,1,2.7,0.45
53522,1,1.0,Male,4.0,3,Divorced,3,0,3.0,3.0,3.0,151.1,1,0,0,1.5,0,75.55,0.75,0,0,3.4000000000000004,0.0
53523,0,11.0,Female,3.0,2,Married,9,0,1.0,2.0,4.0,182.31,0,1,0,0.16666666666666666,1,15.1925,0.3333333333333333,0,1,3.0,0.45
53524,0,1.0,Male,3.0,3,Divorced,3,0,3.0,3.0,3.0,150.39,1,0,0,1.5,0,75.195,0.75,0,0,3.0,0.0
53525,0,8.0,Female,4.0,3,Divorced,3,0,2.0,2.0,4.0,182.14,0,0,0,0.2222222222222222,1,20.237777777777776,0.6666666666666666,0,0,2.9000000000000004,0.25
53526,0,9.0,Male,4.0,3,Single,3,0,1.0,2.0,5.0,168.23,1,2,0,0.2,1,16.823,0.3333333333333333,0,0,2.8000000000000003,0.25
53527,1,1.0,Female,3.0,5,Divorced,3,0,1.0,4.0,11.0,198.36,0,0,1,2.0,0,99.18,0.2,0,0,3.2000000000000006,0.3
53528,0,14.0,Female,3.0,3,Single,11,0,1.0,2.0,14.0,259.99,0,2,1,0.13333333333333333,1,17.332666666666668,0.3333333333333333,0,0,3.2,0.55
53529,1,6.0,Male,3.0,5,Single,2,1,1.0,14.0,15.0,262.58,1,2,1,2.0,0,37.51142857142857,0.06666666666666667,0,1,7.1000000000000005,0.5
53530,0,16.0,Male,3.0,5,Single,9,0,2.0,2.0,6.0,176.55,1,2,0,0.11764705882352941,1,10.38529411764706,0.6666666666666666,0,0,3.1,0.25
53531,0,9.0,Male,3.0,3,Divorced,8,0,2.0,2.0,8.0,147.58,1,0,0,0.2,1,14.758000000000001,0.6666666666666666,0,0,3.0,0.25
53532,0,1.0,Male,3.0,4,Single,10,0,2.0,2.0,3.0,160.97,1,2,0,1.0,1,80.485,0.6666666666666666,0,0,3.2,0.25
53533,1,1.0,Female,4.0,2,Divorced,3,1,2.0,2.0,1.0,150.15,0,0,0,1.0,1,75.075,0.6666666666666666,0,1,2.9000000000000004,0.45
53534,0,1.0,Male,3.0,2,Divorced,3,0,2.0,2.0,8.0,169.2,1,0,0,1.0,1,84.6,0.6666666666666666,0,1,2.5,0.45
53535,0,4.0,Male,4.0,3,Divorced,3,0,2.0,2.0,5.0,190.78,1,0,0,0.4,1,38.156,0.6666666666666666,0,0,2.9000000000000004,0.25
53536,0,14.0,Female,4.0,2,Divorced,5,1,2.0,2.0,1.0,169.22,0,0,0,0.13333333333333333,1,11.281333333333333,0.6666666666666666,0,1,3.1000000000000005,0.45
53537,0,9.0,Male,3.0,4,Married,4,0,7.0,7.0,3.0,227.74,1,1,0,0.7,0,22.774,0.875,0,0,5.1000000000000005,0.0
53538,0,8.0,Male,4.0,5,Single,2,0,2.0,5.0,10.0,178.43,1,2,0,0.5555555555555556,0,19.825555555555557,0.3333333333333333,0,0,4.0,0.0
53539,0,9.0,Male,3.0,2,Divorced,3,0,3.0,3.0,3.0,148.76,1,0,0,0.3,0,14.876,0.75,0,1,3.0,0.2
53540,1,7.0,Female,3.0,3,Single,10,0,2.0,2.0,4.0,178.46,0,2,0,0.25,1,22.3075,0.6666666666666666,0,0,3.2,0.25
53541,0,6.0,Female,4.0,5,Married,3,0,1.0,2.0,1.0,153.27,0,1,0,0.2857142857142857,1,21.895714285714288,0.3333333333333333,0,0,2.8000000000000003,0.25
53542,0,30.0,Female,4.0,5,Married,6,0,1.0,5.0,3.0,324.43,0,1,0,0.16129032258064516,0,10.465483870967741,0.16666666666666666,0,0,4.3,0.0
53543,0,3.0,Female,3.0,2,Divorced,3,0,1.0,2.0,9.0,156.31,0,0,0,0.5,1,39.0775,0.3333333333333333,0,1,2.4,0.45
53544,0,1.0,Male,3.0,5,Single,3,0,1.0,2.0,1.0,150.52,1,2,0,1.0,1,75.26,0.3333333333333333,0,0,2.4,0.25
53545,0,19.0,Female,3.0,3,Divorced,6,1,2.0,2.0,3.0,169.77,0,0,0,0.1,1,8.4885,0.6666666666666666,0,1,2.8000000000000003,0.45
53546,0,11.0,Female,3.0,2,Divorced,3,0,4.0,4.0,12.0,189.74,0,0,1,0.3333333333333333,0,15.811666666666667,0.8,0,1,3.5000000000000004,0.5
53547,0,1.0,Male,3.0,3,Single,3,0,1.0,2.0,3.0,155.33,1,2,0,1.0,1,77.665,0.3333333333333333,0,0,2.4,0.25
53548,1,8.0,Male,4.0,3,Single,3,1,2.0,2.0,3.0,154.36,1,2,0,0.2222222222222222,1,17.151111111111113,0.6666666666666666,0,1,2.9000000000000004,0.45
53549,0,27.0,Female,3.0,3,Married,5,0,5.0,5.0,8.0,311.06,0,1,0,0.17857142857142858,0,11.109285714285715,0.8333333333333334,0,0,4.2,0.0
53550,0,3.0,Female,4.0,2,Divorced,2,1,2.0,2.0,4.0,146.68,0,0,0,0.5,1,36.67,0.6666666666666666,0,1,2.8000000000000007,0.45
53551,1,1.0,Male,3.0,2,Divorced,2,1,1.0,2.0,1.0,153.53,1,0,0,1.0,1,76.765,0.3333333333333333,0,1,2.3000000000000003,0.45
53552,0,20.0,Female,4.0,5,Divorced,10,0,13.0,16.0,10.0,295.48,0,0,0,0.7619047619047619,0,14.07047619047619,0.7647058823529411,0,0,10.3,0.0
53553,0,18.0,Male,4.0,3,Single,4,0,2.0,2.0,1.0,147.9,1,2,0,0.10526315789473684,1,7.78421052631579,0.6666666666666666,0,0,3.0000000000000004,0.25
53554,0,7.0,Male,3.0,3,Divorced,3,0,1.0,2.0,5.0,161.0,1,0,0,0.25,1,20.125,0.3333333333333333,0,0,2.4,0.25
53555,1,5.0,Male,4.0,5,Married,8,0,2.0,2.0,1.0,146.07,1,1,0,0.3333333333333333,1,24.345,0.6666666666666666,0,0,3.4000000000000004,0.25
53556,0,4.0,Male,4.0,5,Married,10,0,2.0,2.0,4.0,166.15,1,1,0,0.4,1,33.230000000000004,0.6666666666666666,0,0,3.6000000000000005,0.25
53557,0,14.0,Male,4.0,4,Divorced,7,0,2.0,2.0,1.0,168.27,1,0,0,0.13333333333333333,1,11.218,0.6666666666666666,0,0,3.3000000000000007,0.25
53558,0,24.0,Female,2.0,5,Divorced,4,0,3.0,3.0,3.0,303.56,0,0,0,0.12,0,12.1424,0.75,0,0,2.7,0.0
53559,0,2.0,Male,4.0,5,Divorced,3,0,2.0,4.0,4.0,156.96,1,0,0,1.3333333333333333,0,52.32,0.4,0,0,3.7,0.0
53560,0,20.0,Male,3.0,4,Divorced,7,0,2.0,2.0,4.0,315.81,1,0,0,0.09523809523809523,1,15.038571428571428,0.6666666666666666,0,0,2.9000000000000004,0.25
53561,0,9.0,Male,4.0,5,Divorced,5,1,2.0,2.0,3.0,214.66,1,0,0,0.2,1,21.466,0.6666666666666666,0,1,3.1000000000000005,0.45
53562,1,1.0,Female,4.0,4,Divorced,3,0,1.0,2.0,1.0,147.1,0,0,0,1.0,1,73.55,0.3333333333333333,0,0,2.8000000000000003,0.25
53563,0,7.0,Female,3.0,3,Divorced,3,0,1.0,2.0,2.0,170.39,0,0,0,0.25,1,21.29875,0.3333333333333333,0,0,2.4,0.25
53564,0,10.0,Male,3.0,3,Married,3,0,1.0,2.0,8.0,152.41,1,1,0,0.18181818181818182,1,13.855454545454545,0.3333333333333333,0,0,2.4,0.25
53565,0,4.0,Male,3.0,3,Married,3,0,9.0,9.0,10.0,159.91,1,1,0,1.8,0,31.982,0.9,0,0,6.000000000000001,0.0
53566,0,18.0,Male,3.0,2,Single,3,0,2.0,2.0,18.0,170.41,1,2,1,0.10526315789473684,1,8.968947368421052,0.6666666666666666,0,1,2.5,0.75
53567,0,1.0,Male,3.0,2,Single,3,0,1.0,3.0,3.0,151.78,1,2,0,1.5,0,75.89,0.25,0,1,2.8000000000000003,0.2
53568,0,20.0,Male,3.0,2,Married,4,0,2.0,2.0,5.0,198.79,1,1,0,0.09523809523809523,1,9.466190476190476,0.6666666666666666,0,1,2.6,0.45
53569,0,16.0,Male,4.0,5,Divorced,9,0,1.0,2.0,4.0,187.72,1,0,0,0.11764705882352941,1,11.042352941176471,0.3333333333333333,0,0,3.4000000000000004,0.25
53570,0,31.0,Male,3.0,2,Married,2,1,1.0,2.0,10.0,177.2,1,1,0,0.0625,1,5.5375,0.3333333333333333,0,1,2.3000000000000003,0.45
53571,0,6.0,Female,4.0,4,Divorced,3,0,1.0,3.0,3.0,152.43,0,0,0,0.42857142857142855,0,21.775714285714287,0.25,0,0,3.2000000000000006,0.0
53572,0,6.0,Female,3.0,3,Single,6,1,2.0,2.0,8.0,174.98,0,2,0,0.2857142857142857,1,24.997142857142855,0.6666666666666666,0,1,2.8000000000000003,0.45
53573,0,10.0,Female,4.0,5,Married,4,1,6.0,8.0,3.0,227.52,0,1,0,0.7272727272727273,0,20.683636363636364,0.6666666666666666,0,1,5.800000000000001,0.2
53574,0,7.0,Male,3.0,2,Divorced,2,0,2.0,5.0,11.0,152.81,1,0,1,0.625,0,19.10125,0.3333333333333333,0,1,3.6000000000000005,0.5
53575,0,14.0,Female,3.0,4,Married,9,0,2.0,2.0,4.0,193.52,0,1,0,0.13333333333333333,1,12.901333333333334,0.6666666666666666,0,0,3.1,0.25
53576,0,1.0,Male,3.0,2,Single,2,0,1.0,2.0,2.0,174.5,1,2,0,1.0,1,87.25,0.3333333333333333,0,1,2.3000000000000003,0.45
53577,0,4.0,Male,4.0,4,Divorced,2,1,2.0,6.0,8.0,160.79,1,0,0,1.2,0,32.158,0.2857142857142857,0,1,4.4,0.2
53578,0,16.0,Female,3.0,5,Divorced,5,1,1.0,2.0,1.0,256.91,0,0,0,0.11764705882352941,1,15.112352941176471,0.3333333333333333,0,1,2.6,0.45
53579,0,9.0,Female,4.0,2,Divorced,6,1,3.0,5.0,3.0,228.77,0,0,0,0.5,0,22.877000000000002,0.5,0,1,4.5,0.2
53580,0,1.0,Male,3.0,5,Divorced,3,1,3.0,7.0,9.0,147.35,1,0,0,3.5,0,73.675,0.375,0,1,4.6,0.2
53581,0,28.0,Female,3.0,3,Married,9,0,2.0,2.0,3.0,230.02,0,1,0,0.06896551724137931,1,7.931724137931035,0.6666666666666666,0,0,3.1,0.25
53582,0,18.0,Female,4.0,2,Divorced,3,0,7.0,8.0,8.0,145.11,0,0,0,0.42105263157894735,0,7.637368421052632,0.7777777777777778,0,1,5.800000000000001,0.2
53583,1,1.0,Female,4.0,4,Single,3,1,2.0,2.0,1.0,143.59,0,2,0,1.0,1,71.795,0.6666666666666666,0,1,2.9000000000000004,0.45
53584,0,3.0,Female,4.0,2,Married,3,0,1.0,2.0,3.0,162.6,0,1,0,0.5,1,40.65,0.3333333333333333,0,1,2.8000000000000003,0.45
53585,0,28.0,Male,3.0,2,Divorced,5,0,2.0,2.0,10.0,302.79,1,0,0,0.06896551724137931,1,10.44103448275862,0.6666666666666666,0,1,2.7,0.45
53586,0,5.0,Male,4.0,5,Divorced,3,1,1.0,2.0,2.0,193.33,1,0,0,0.3333333333333333,1,32.22166666666667,0.3333333333333333,0,1,2.8000000000000003,0.45
53587,0,5.0,Female,4.0,5,Single,3,0,1.0,2.0,9.0,193.12,0,2,0,0.3333333333333333,1,32.18666666666667,0.3333333333333333,0,0,2.8000000000000003,0.25
53588,0,31.0,Female,3.0,2,Single,7,0,1.0,2.0,6.0,176.71,0,2,0,0.0625,1,5.5221875,0.3333333333333333,0,1,2.8000000000000003,0.45
53589,0,17.0,Male,4.0,2,Divorced,5,0,2.0,2.0,8.0,322.4,1,0,0,0.1111111111111111,1,17.91111111111111,0.6666666666666666,0,1,3.1000000000000005,0.45
